source_key,target_key,ref_type
scholz_e:2006,hendricks_vf-etal:2006,depends_on
scholz_e:2017,lehmkuhl-etal:2017,depends_on
scholz_g:2000,kronegger:2000,depends_on
scholz_g:2001,tymieniecka:2001a,depends_on
scholz_h-schweitzer:1935,scholz_h:1935,depends_on
scholz_h:1968,scholz_h:1959,further_ref
scholz_or:1994,meggle-wessels:1994,depends_on
scholz_or:2006,meixner-newen:2006,depends_on
scholz_or:2009a,ernst_gerh-etal:2009,depends_on
scholz_or:2009b,damschen-etal:2009,depends_on
scholz_or:2009c,klemme:2009,depends_on
scholz_or:2009d,schoenrich:2009,depends_on
scholz_or:2009e,schantz:2009,depends_on
scholz_or:2011,gethmann:2011,depends_on
scholz_or:2014,klauk_t-koeppe:2014,depends_on
scholz_or:2014a,kaiser_mi-etal:2014,depends_on
scholz_or:2015,moore_aw:2012,further_ref
scholz_or:2015,newen-sandkaulen:2015,depends_on
scholz_p:2006,rapp_c-wagner:2006,depends_on
schonfeld_t:2015,arras-etal:2015,depends_on
schonthal:2016,stausberg_m-engler:2016,depends_on
schooler-etal:2014,mele_a:2014,depends_on
schooler-fiore:1997,cohen_jod-schooler:1997,depends_on
schooler:2015,metzinger-windt:2015,depends_on
schoonen_t-berto:2018,arazim-lavicka:2018,depends_on
schopenhauer:1844,schopenhauer:1819,further_ref
schopenhauer:1859,schopenhauer:1819,further_ref
schopenhauer:1958,schopenhauer:1859,further_ref
schopenhauer:1969,schopenhauer:1958,further_ref
schopenhauer:1988,schopenhauer:1859,further_ref
schopenhauer:1988a,schopenhauer:1859,further_ref
schopenhauer:1988b,schopenhauer:1847,further_ref
schopenhauer:1988b,schopenhauer:1854,further_ref
schopenhauer:1988b,schopenhauer:1860,further_ref
schopenhauer:1988c,schopenhauer:1851,further_ref
schopenhauer:1988d,schopenhauer:1851,further_ref
schopenhauer:2020,schopenhauer:1819,further_ref
schopman_j-shawky:1996,clark_an-millican:1996,depends_on
schopp_rf:2010,campbell_jk-etal:2010a,depends_on
schor_n:1996,jagentowiczmills:1996,depends_on
schor_n:1996,schor_n:1987,further_ref
schorr_a:2001,scherer_kr-etal:2001,depends_on
schorr_a:2001a,scherer_kr-etal:2001,depends_on
schotch-jennings:1981,hilpinen:1981,depends_on
schotch:1993,hull_dl-etal:1993,depends_on
schott_r:1984,peczenik-etal:1984,depends_on
schott_rm:1987,denouden-moen:1987,depends_on
schott_rm:1994,baron_ba:1994,depends_on
schott_rm:1996,schmidt_ja:1996,depends_on
schott_rm:1996,schott_rm:1997,further_ref
schott_rm:1997a,schott_rm:1997,depends_on
schott_rm:2004,alanen-witt:2004,depends_on
schott_rm:2007,alcoff_lm-kittay:2007,depends_on
schoubye:2021,biggs_s-geirsson:2021,depends_on
schouls:1972,moyal_gjd:1991,further_ref
schouls:1981a,sumner_lw-etal:1981,depends_on
schouls:1986,moyal_gjd:1991,further_ref
schouls:1987,moyal_gjd:1991,further_ref
schouls:1994,cottingham:1994,depends_on
schouls:1996,kremer_ej:1996,depends_on
schouten_g:2016,sobel_d-etal:2016,depends_on
schouten_g:2018,grill-hanna:2018,depends_on
schouten_g:2018a,lippertrasmussen:2018,depends_on
schouten_mkd-dejong:2007a,schouten_mkd-dejong:2007,depends_on
schouten_mkd-dejong:2007b,schouten_mkd-dejong:2007,depends_on
schraagen:2018,ball_lj-thompson:2018,depends_on
schrader_de:2004,meixner-newen:2004,depends_on
schrader_g:1973,carr_d-casey:1973,depends_on
schrader_g:1983,mcbride_wl-schrag:1983,depends_on
schrag_ca:1983,tymieniecka:1983a,depends_on
schrag_ca:1983a,tymieniecka:1983a,depends_on
schrag_ca:1990,faulconer-williams:1990,depends_on
schrag_ca:1991,tymieniecka:1991d,depends_on
schrag_ca:1993,tymieniecka:1993,depends_on
schrag_ca:1993a,tymieniecka:1993a,depends_on
schrag_ca:1995a,tymieniecka:1995b,depends_on
schrag_ca:1998,tymieniecka:1998a,depends_on
schramm_a:1987,suppes:1984,further_ref
schramm_a:1997,lehrer_k-marek:1997,depends_on
schramm_jm:2011,batsaki-etal:2011,depends_on
schramm_m:2009,hoeffe:2009,depends_on
schramm_ma:1997,breuninger:1997,depends_on
schramme:2015,schefczyk-schramme:2015,depends_on
schramme:2017,maibom_hl:2017,depends_on
schraub_d-sati:2024,lasonenaarnio-littlejohn:2024,depends_on
schrecker:1937,rodislewis:1987,further_ref
schreiber_p:1996,goldstein_c-etal:1996,depends_on
schreiner_cs:2005,tymieniecka:2005a,depends_on
schreiner_cs:2009,tymieniecka:2009,depends_on
schreiner_cs:2021,hornbuckle-etal:2021,depends_on
schrenk_m:2007a,kistler-gnassounou:2007,depends_on
schrenk_m:2009a,damschen-etal:2009,depends_on
schrenk_m:2010,marmodoro:2010,depends_on
schrenk_m:2014,spann_a-wehinger:2014,depends_on
schrenk_m:2015,vetter_b:2015,further_ref
schrenk_m:2017b,schrenk_m:2017,depends_on
schriefl_a:2013,horster_d:2013,depends_on
schriefl_a:2013a,horn_c:2013,depends_on
schrift:2013,falzon-etal:2013,depends_on
schrijver:2021,michelfelder_d-doorn:2021,depends_on
schrijvers_ph:1996,algra-etal:1996,depends_on
schrimpf:1965,flasch:1965,depends_on
schrimpf:1987,beckmann_jp-etal:1987,depends_on
schrimpf:1990,floistad-klibansky:1990,depends_on
schrimpf:1992,westra_h:1992,depends_on
schroeder_as:2011,timmons:2011,depends_on
schroeder_ch:1986,fishkin_js:1986,further_ref
schroeder_ch:1986,pennock_jr-chapman:1986,depends_on
schroeder_e:1890,schroeder_e:1966,further_ref
schroeder_e:1891,schroeder_e:1966,further_ref
schroeder_e:1895,schroeder_e:1966,further_ref
schroeder_e:1905,schroeder_e:1966,further_ref
schroeder_e:1966,schroeder_e:1890,depends_on
schroeder_e:1966,schroeder_e:1891,depends_on
schroeder_e:1966,schroeder_e:1895,depends_on
schroeder_e:1966,schroeder_e:1905,depends_on
schroeder_e:1992,rivenc-derouilhan:1992,depends_on
schroeder_e:1992,schroeder_e:1890,further_ref
schroeder_fm:1987,haase_w:1987,depends_on
schroeder_fm:1997,cleary_jj:1997,depends_on
schroeder_fm:2007,sterngillet-corrigan:2007a,depends_on
schroeder_h:1997,schott_rm:1997,depends_on
schroeder_m:2004,phil-perspectives:2004,depends_on
schroeder_m:2004,schroeder_m:2014,further_ref
schroeder_m:2005a,schroeder_m:2014,further_ref
schroeder_m:2005b,schroeder_m:2014,further_ref
schroeder_m:2007c,schroeder_m:2014,further_ref
schroeder_m:2007c,shaferlandau:2007,depends_on
schroeder_m:2007d,schroeder_m:2014,further_ref
schroeder_m:2008b,schroeder_m:2015,further_ref
schroeder_m:2009,huemer_m:2005,further_ref
schroeder_m:2009a,schroeder_m:2014,further_ref
schroeder_m:2009b,schroeder_m:2015,further_ref
schroeder_m:2009d,dancy_j:2004,further_ref
schroeder_m:2009d,mckeever_s-ridge:2006,further_ref
schroeder_m:2010a,schroeder_m:2008,further_ref
schroeder_m:2010b,alwood:2010,further_ref
schroeder_m:2010b,wedgwood_r:2010,further_ref
schroeder_m:2010c,shaferlandau:2010,depends_on
schroeder_m:2010d,pedersen_nj-wright:2010,depends_on
schroeder_m:2010d,schroeder_m:2015,further_ref
schroeder_m:2011b,brady_m:2011,depends_on
schroeder_m:2011c,reisner-steglichpetersen:2011,depends_on
schroeder_m:2012,schroeder_m:2007,further_ref
schroeder_m:2012a,dancy_j:2012,further_ref
schroeder_m:2012a,mcpherson_tr:2012,further_ref
schroeder_m:2012a,shaferlandau:2012,further_ref
schroeder_m:2012c,schroeder_m:2008,further_ref
schroeder_m:2012e,russell_gi-fara:2012,depends_on
schroeder_m:2013,phil-issues:2013,depends_on
schroeder_m:2013,schroeder_m:2014,further_ref
schroeder_m:2013a,schroeder_m:2015,further_ref
schroeder_m:2013b,schroeder_m:2015,further_ref
schroeder_m:2013b,shaferlandau:2013,depends_on
schroeder_m:2014a,schroeder_m:2014,depends_on
schroeder_m:2014b,schroeder_m:2014,depends_on
schroeder_m:2014c,schroeder_m:2014,depends_on
schroeder_m:2014d,schroeder_m:2014,depends_on
schroeder_m:2014e,phil-perspectives:2014,depends_on
schroeder_m:2014f,fletcher_g-ridge:2014,depends_on
schroeder_m:2015a,gendler-hawthorne:2015,depends_on
schroeder_m:2015b,phil-issues:2015,depends_on
schroeder_m:2015c,timmons-johnson:2015,depends_on
schroeder_m:2015d,johnson_r-smith:2015,depends_on
schroeder_m:2015d,schroeder_m:2015,further_ref
schroeder_m:2015e,schroeder_m:2015,depends_on
schroeder_m:2015f,schroeder_m:2015,depends_on
schroeder_m:2015g,schroeder_m:2015,depends_on
schroeder_m:2015h,gross_sa-etal:2015,depends_on
schroeder_m:2015h,schroeder_m:2015,further_ref
schroeder_m:2017,singer_p:2017,depends_on
schroeder_m:2017a,marshall_r:2017,depends_on
schroeder_m:2018,glanzberg:2018,depends_on
schroeder_m:2018a,mcpherson_tr-plunkett:2018,depends_on
schroeder_m:2018c,mchugh_c-etal:2018a,depends_on
schroeder_m:2018d,star_d:2018,depends_on
schroeder_m:2019,timmons:2019,depends_on
schroeder_m:2019a,ohear:2019,depends_on
schroeder_p:1981,wettstein_rh:1980,further_ref
schroeder_p:2003,hochstrasser-schroeder:2003,depends_on
schroeder_p:2017,koskenniemi_m-etal:2017,depends_on
schroeder_s:2000,hanfling:1998,further_ref
schroeder_s:2012,vandenabeele:2012,depends_on
schroeder_s:2020,albersmeier-etal:2020,depends_on
schroeder_sa:2016,fletcher_g:2016,depends_on
schroeder_t-arpaly:2017,liao_sm-oneill:2017,depends_on
schroeder_t-matheson:2006,nichols_s:2006,depends_on
schroeder_t:2010,phil-issues:2010,depends_on
schroeder_t:2010a,pollock_jl:2006,further_ref
schroeder_t:2010b,oconnor_t-sandis:2010,depends_on
schroeder_t:2015,shoemaker_d:2015a,depends_on
schroeder_t:2016,brogaard:2015,further_ref
schroeder_t:2017a,lauria_f-deonna:2017,depends_on
schroeder_w:2011,busche:2011,depends_on
schroeder_wm:2009,schroeder_wm:2016,further_ref
schroeder_wm:2011,hoeffe:2011a,depends_on
schroeder_wm:2016,schroeder_wm:2009,further_ref
schroeder_wr:2000,lafollette_h-persson:2013,further_ref
schroeder_wr:2000,lafollette_h:2000,depends_on
schroeder_wr:2006,shand_j:2006,depends_on
schroedergudehus_b:1990,olby_r-etal:1990,depends_on
schroederheister:2004,pereira_lc-etal:2004,depends_on
schroederheister:2008,pelis:2008,depends_on
schroederheister:2009,pelis:2009,depends_on
schroederheister:2011,gethmann:2011,depends_on
schroederheister:2012b,dutilhnovaes-hjortland:2012,depends_on
schroedter:1965,flasch:1965,depends_on
schroedter:2000,niebel_wf-etal:2000,depends_on
schroeter_l-bigelow:2008,ravenscroft_i:2008,depends_on
schroeter_l-schroeter:2014b,fletcher_g-ridge:2014,depends_on
schroeter_l-schroeter:2015,daly_ch:2015,depends_on
schroeter_l-schroeter:2018,mcpherson_tr-plunkett:2018,depends_on
schroeter_l-schroeter:2020,cappelen:2018,further_ref
schroeter_l:2019,millikan:2017,further_ref
schroth_j:2003,meixner-newen:2003,depends_on
schuback_m:2014a,baracchi_c:2014,depends_on
schubbach:2020,hartung_g-steinbach:2020,depends_on
schubert_lk-etal:1987,cercone-mccalla:1987,depends_on
schubert_lk-hwang:1989,brachman-etal:1989,depends_on
schubert_lk-pelletier:1987,lepore:1987,depends_on
schubert_lk-pelletier:1988,chierchia-etal:1988a,depends_on
schubert_lk:1987,mcdermott_dv:1987,further_ref
schubert_lk:1991,sowa_jf:1991,depends_on
schubert_lk:1996,aiello_lc-etal:1996,depends_on
schubert_lk:2000,minker_j:2000,depends_on
schubertkalsi:1997,hahn_le:1997,depends_on
schubring:1996a,goldstein_c-etal:1996,depends_on
schubring:1996b,schubring:1996,depends_on
schubring:1996c,schubring:1996,depends_on
schuees:1998,depraz_n-zahavi:1998,depends_on
schuees:2007,fielding_h-etal:2007,depends_on
schuees:2016,solomon_m-etal:2016,depends_on
schueklenk-etal:2009,kuhse-singer:2009,depends_on
schueklenk:2009,kuhse-singer:2009,depends_on
schuelein_jg:2020,emundts-sedgwick:2020,depends_on
schueler_gf:2004,bittner_r:2001,further_ref
schueler_gf:2007a,tenenbaum_s:2007,depends_on
schueler_gf:2009,sandis:2009,depends_on
schueler_gf:2010,oconnor_t-sandis:2010,depends_on
schueler_gf:2017,lauria_f-deonna:2017,depends_on
schueler_s:2008,gutschmidt_h-etal:2008,depends_on
schuermann_r:1983,mcbride_wl-schrag:1983,depends_on
schuermann_v:2017,krueger_hp:2017,depends_on
schuessler_in:1981,funke_g:1981,depends_on
schuessler_r:1994,oneill_j:1994,further_ref
schuessler_r:1998,broome_j:1998,further_ref
schuessler_r:1998,fehige_c-wessels:1998,depends_on
schuessler_r:2002a,meixner-newen:2002,depends_on
schuessler_r:2005a,kraye-saarinen:2005,depends_on
schuessler_r:2006,maekinen-korkman:2006,depends_on
schuessler_r:2021,braun_he-etal:2021,depends_on
schuessler_w:2009,manning_rr:2009,depends_on
schuesslerfiorenza:2005,marmion_d-hines:2005,depends_on
schuetrumpf:1994,furley_d-nehamas:1994,depends_on
schuetrumpf:1997,hoeffe:1997,depends_on
schuetrumpf:2001,hoeffe:2001,depends_on
schuetrumpf:2006,rapp_c-wagner:2006,depends_on
schuetrumpf:2007,mirhady:2007,depends_on
schuetrumpf:2009,hartung_g:2009,depends_on
schuetrumpf:2013,horn_c:2013,depends_on
schuetrumpf:2015,mayhew_r:2015,depends_on
schuetrumpf:2015a,lockwood_t-samaras:2015,depends_on
schuett:1997,kulenkampff_j:1997,depends_on
schuett:2009,kemmerling:2009,depends_on
schuett:2009a,kemmerling:2009,depends_on
schuette_k:1965,crossley_jn-dummett:1965,depends_on
schuette_k:1968a,vanrootselaar-staal:1968,depends_on
schuette_k:1980,agazzi_ev:1980,depends_on
schuetz_a:1940a,farber_m:1940,depends_on
schuetz_r:2017,zimmermann_re:2017,depends_on
schuetzeichel:2014,mertens_k-mueller:2014,depends_on
schuhmann-smith:1987,mulligan_k:1987,depends_on
schuhmann:1985,hamrick:1985,depends_on
schuhmann:1987,mulligan_k:1987,depends_on
schuhmann:1987a,mulligan_k:1987,depends_on
schuhmann:1987b,mulligan_k:1987,depends_on
schuhmann:1990,mulligan_k:1990,depends_on
schuhmann:1991,burkhardt_h-smith:1991a,depends_on
schuhmann:1991a,burkhardt_h-smith:1991a,depends_on
schuhmann:1991b,burkhardt_h-smith:1991a,depends_on
schuhmann:1991d,burkhardt_h-smith:1991a,depends_on
schuhmann:1991e,burkhardt_h-smith:1991a,depends_on
schuhmann:1993,coniglione-etal:1993,depends_on
schuhmann:2001,albertazzi-etal:2001,depends_on
schuhmann:2001a,albertazzi-etal:2001,depends_on
schuhmann:2001b,albertazzi:2001,depends_on
schuhmann:2004,jacquette:2004,depends_on
schuhmann:2012,luft-overgaard:2012,depends_on
schuklenk-zolf:2018,boonin_d:2018,depends_on
schuld:2010,frigg-hunter:2010,depends_on
schulemann_g:1929,schulemann_g:2018,further_ref
schulemann_g:2018,schulemann_g:1929,further_ref
schuler_j:1995,robinson_hok:1995c,depends_on
schuler_s:2000,aertsen-speer:2000,depends_on
schulhofer:1985,pennock_jr-chapman:1985,depends_on
schulkin:2002,babich:2002,depends_on
schulkin:2006,shook-margolis:2006,depends_on
schull:1998,tymieniecka:1998,depends_on
schull:2002,tymieniecka:2002b,depends_on
schulman:1994,halliwell_jj-etal:1994,depends_on
schulman:2014,albeverio-blanchard:2014,depends_on
schulman:2014a,albeverio-blanchard:2014,depends_on
schulte_j:1985,dahms:1985,depends_on
schulte_j:1991,albertazzi-poli:1991,depends_on
schulte_j:1999a,meggle:1999,depends_on
schulte_j:2011b,mcguinness_b:2011,depends_on
schulte_j:2012a,leist:2012,depends_on
schulte_j:2013,perissinotto-begona:2013,depends_on
schulte_j:2017a,hale_b-etal:2017,depends_on
schulte_j:2017a,loewer:1997,further_ref
schulte_o:2007,friend_m-etal:2007,depends_on
schulte_pa:2007,reed_c-ryall:2007,depends_on
schulteostermann:2008,schmid_hb-etal:2008,depends_on
schultheis_f:2014,thomae_d-etal:2014,depends_on
schulthess_d:1989,dalgarno_m-matthews:1989,depends_on
schulthess_d:1991b,burkhardt_h-smith:1991a,depends_on
schulthess_d:1993c,lehrer_k:1989,further_ref
schulthess_d:1996a,schulthess_d:1996,depends_on
schulthess_d:2000,desclos:2000,depends_on
schulthess_d:2002a,scheurer_r:2002,depends_on
schulthess_d:2002b,lauener:2002,further_ref
schulthess_d:2002c,linneweberlammerskitten-mohr:2002,depends_on
schulthess_d:2006,billouet-etal:2006,depends_on
schulthess_d:2011,reboul_a:2011,depends_on
schulthess_d:2011,reboul_a:2014,further_ref
schulthess_p:1991,burkhardt_h-smith:1991a,depends_on
schulthess_p:1991a,burkhardt_h-smith:1991a,depends_on
schulthess_p:2005,perler-rudolph:2005,depends_on
schulting:2011,schulting-verburght:2011,depends_on
schulting:2011a,schulting-verburght:2011,depends_on
schulting:2012,schulting:2018,further_ref
schulting:2016a,schulting:2016,depends_on
schulting:2016b,schulting:2016,depends_on
schulting:2017a,altman_mc:2017,depends_on
schulting:2017b,motta_g-thiel:2017,depends_on
schulting:2018,schulting:2012,further_ref
schultz_a:1958,hook_s:1958,depends_on
schultz_b:2012,hurka:2011a,further_ref
schultz_s-hahn:2000,cohn_ag-etal:2000,depends_on
schultz_s-hahn:2002,fensel-etal:2002,depends_on
schultzevonlasaulx:1964,lejman_f-norbeck:1964,depends_on
schulz_aw:2012,plaisance-reydon:2012,depends_on
schulz_aw:2017,maibom_hl:2017,depends_on
schulz_j:2018,galvin_kt:2018,depends_on
schulz_kl:1991,fuhrmann_a-morreau:1991,depends_on
schulz_ku-gabbay:1995,polos-masuch:1995,depends_on
schulz_l-etal:2007,gopnik_a-schulz:2007,depends_on
schulz_mi:2012,maspero-woszniak:2012,depends_on
schulz_r:1999,feher_m-etal:1999,depends_on
schulz_re:1960,henrich_d-etal:1960,depends_on
schulz_sm:1993,aczel-etal:1993,depends_on
schulz_st-hahn:2004,varzi-vieu:2004,depends_on
schulz_w:1960,henrich_d-etal:1960,depends_on
schulz_w:1977,henrich_d:1977,depends_on
schulz_w:1997,breuninger:1997,depends_on
schulze_c:2013,liedtke_f-schulze:2013,depends_on
schulze_c:2013a,liedtke_f-schulze:2013,depends_on
schulze_ch-newell:2018,ball_lj-thompson:2018,depends_on
schulze_w:2011,busche:2011,depends_on
schulzek:2014,gamerschlag-etal:2014,depends_on
schumacher_be:1990,zurek:1990,depends_on
schumacher_bn:2003,schumacher_bn:2014,further_ref
schumacher_bn:2003a,schumacher_bn:2003,depends_on
schumacher_bn:2003b,schumacher_bn:2003,depends_on
schumacher_bn:2003c,gracia_j-etal:2003,depends_on
schumacher_bn:2014,schumacher_bn:2003,further_ref
schumacher_bw:1994,halliwell_jj-etal:1994,depends_on
schumacher_j:2010,truttycoohill:2010,depends_on
schumacher_mm:2015,murphy_fa:2015,depends_on
schumacher_p-meibauer:2013,liedtke_f-schulze:2013,depends_on
schumacher_r:2001a,gerhardt_v-etal:2001a,depends_on
schumacher_r:2002,kuegler:2002,further_ref
schumacher_r:2004a,schumacher_r:2004,depends_on
schumacher_r:2004b,schumacher_r:2004,depends_on
schumacher_r:2008,knuuttila_s-kaerkkaeinen:2008,depends_on
schuman_bf:2022a,pasnau:2022,depends_on
schumann_a:2010,stalmaszczyk:2010,depends_on
schumann_a:2013b,schumann_a:2013,depends_on
schumann_j:1998,bibel-schmidt:1998b,depends_on
schummer:2002,vanbrakel:2000,further_ref
schummer:2005,borchert:2005,depends_on
schummer:2006,baird_da-etal:2006,depends_on
schummer:2008,ruthenberg-vanbrakel:2008,depends_on
schummer:2010,allhoff:2010,depends_on
schummer:2015,scerri-mcintyre:2015,depends_on
schupbach:2015,maeki-etal:2015,depends_on
schupbach:2017,mccain_k-poston:2017,depends_on
schuppert:2011,schmid_hb:2011a,further_ref
schuppert:2015,fourie-etal:2015,depends_on
schur:1995,tymieniecka:1995,depends_on
schurtz_dr-etal:2014,vandijk_ww-ouwerkerk:2014,depends_on
schurz_g-votsis:2014,gamerschlag-etal:2014,depends_on
schurz_g-weingartner:1987,kuipers_t:1987,depends_on
schurz_g:1982,vaninwagen:1980,further_ref
schurz_g:1986,achinstein:1982,further_ref
schurz_g:1988a,piller:1986,further_ref
schurz_g:1989,gombocz-etal:1989,depends_on
schurz_g:1991b,schurz_g-dorn:1991,depends_on
schurz_g:1994,twardowski_b-wolenski:1994,depends_on
schurz_g:1994a,meggle-wessels:1994,depends_on
schurz_g:1994e,weingartner_p:1994,depends_on
schurz_g:1995,brandl-etal:1995,depends_on
schurz_g:1995c,herfel-etal:1995,depends_on
schurz_g:1996,schurz_g-weingartner_p:1996,depends_on
schurz_g:1996a,schramm_a:1996,depends_on
schurz_g:1996b,wansing:1996,depends_on
schurz_g:1997a,lenzen_w:1997,depends_on
schurz_g:1997c,meggle:1997,depends_on
schurz_g:1999,wolenski-koehler:1999,depends_on
schurz_g:2001,spohn-etal:2001,depends_on
schurz_g:2001c,stelzner-stoeckler:2001,depends_on
schurz_g:2002,jacquette:2002b,depends_on
schurz_g:2004,kolak-symons:2004,depends_on
schurz_g:2004a,rahman_s-etal:2004,depends_on
schurz_g:2005,bilkova-behounek:2005,depends_on
schurz_g:2005a,faye_j-etal:2005,depends_on
schurz_g:2005b,festa_r-etal:2005,depends_on
schurz_g:2005c,werning-etal:2005,depends_on
schurz_g:2012,dieks-etal:2012,depends_on
schurz_g:2012b,werning-etal:2012,depends_on
schurz_g:2014c,kaiser_mi-etal:2014,depends_on
schurz_g:2017,schrenk_m:2017,depends_on
schurz_g:2017a,saatsi:2017,depends_on
schuster_ja-watchirs:1990,legrand_he:1990,depends_on
schuster_ja:1980,gaukroger_s:1980,depends_on
schuster_ja:1986,schuster_ja-yeo:1986,depends_on
schuster_ja:1990,olby_r-etal:1990,depends_on
schuster_ja:1993,voss_sh:1993,depends_on
schuster_ja:2005,anstey-schuster:2005,depends_on
schuster_ja:2013a,gal_o-chenmorris:2013,depends_on
schuster_ja:2013b,buchwald_jz-fox:2013,depends_on
schuster_mm:1969,cohen_rs-wartofsky:1969,depends_on
schuster_mm:1969,ruddick_w:1968,further_ref
schuster_p-schwichtenberg:2004,link_g:2004,depends_on
schuster_p:1995,langton_cg:1995,depends_on
schuster_p:2001,engquist-schmid:2001,depends_on
schutte-femenias:2010,nuccetelli-etal:2010,depends_on
schutte:2007,alcoff_lm-kittay:2007,depends_on
schutte:2010,nuccetelli-etal:2010,depends_on
schutz_a:1977,ihde_d-zaner:1977,depends_on
schuurman_p:2008,hutton_s-schuurman:2008,depends_on
schuwey_b:1991,burkhardt_h-smith:1991a,depends_on
schwab_m-woodruffsmith:2012,luft-overgaard:2012,depends_on
schwab_w:2015,inwood_b:2015,depends_on
schwab_w:2016,caston_v:2016a,depends_on
schwab_w:2020,hetherington_s-smith:2020,depends_on
schwab_w:2020a,arenson:2020,depends_on
schwabe_l-blanke:2008,gallagher_s-zahavi:2008a,further_ref
schwabhaeuser_w-szczerba:1974,heyting:1974,depends_on
schwabhaeuser_w:1965,barhillel:1965,depends_on
schwager_m:2010,aloni-etal:2010,depends_on
schwaiger_c:2009,ameriks-hoeffe:2009,depends_on
schwaiger_c:2010,fischer_n:2010,depends_on
schwaiger_c:2018,fugate-hymers:2018,depends_on
schwaiger_t:2018,finkbeiner-freywald:2018,depends_on
schwan_g:2005,gerhardt_v-meyer:2005,depends_on
schwan_s:2013,shimamura_a:2013a,depends_on
schwarb_g:2016,schmidtke_s:2016,depends_on
schwartz_a:1973,richardson_hes:1999,further_ref
schwartz_bo-sprouse:2016,roberts_i:2016,depends_on
schwartz_c:2010,parigi_s:2010,depends_on
schwartz_da:2021,braun_he-etal:2021,depends_on
schwartz_e:1995,proust_j-schwartz:1995,depends_on
schwartz_f:1998,calmet-plaza:1998,depends_on
schwartz_g-truszczynski:1992,moses_y:1992,depends_on
schwartz_g:1992,nebel_b-etal:1992,depends_on
schwartz_ge:2000,kunzendorf-wallace:2000,depends_on
schwartz_h:2001,force_je-popkin:2001,depends_on
schwartz_h:2012,pinch_t-bijsterveld:2012,depends_on
schwartz_je:2018,waibel_vl-etal:2018c,depends_on
schwartz_jm:1999,hameroff-etal:1999,depends_on
schwartz_jt-sharir:1990,vanleeuwen_ja:1990,depends_on
schwartz_lj:1979,perry_ta:1979,depends_on
schwartz_ma-schriefl:2013,erler_m-hessler:2013,depends_on
schwartz_mia-wiggins:2000,zahavi:2000,depends_on
schwartz_ph:2002,ariew_a-etal:2002,depends_on
schwartz_r:1969,hook_s:1969,depends_on
schwartz_r:1974,schwartz_r:2006,further_ref
schwartz_r:1978,savage_cw:1978,depends_on
schwartz_r:1981,asquith-giere:1981,depends_on
schwartz_r:1994,schwartz_r:2006,further_ref
schwartz_r:1994a,levialdi-bernadelli:1994,depends_on
schwartz_r:1994a,schwartz_r:2006,further_ref
schwartz_r:1995a,muehlmann:1995,depends_on
schwartz_r:1995a,schwartz_r:2006,further_ref
schwartz_r:1996,schwartz_r:2006,further_ref
schwartz_r:1996a,abel_g-sandkuehler:1996,depends_on
schwartz_r:1996a,schwartz_r:2006,further_ref
schwartz_r:1997,schwartz_r:2006,further_ref
schwartz_r:2001,schwartz_r:2006,further_ref
schwartz_r:2001,shipley_tf-kellman:2001,depends_on
schwartz_r:2001a,schwartz_r:2006,further_ref
schwartz_r:2003,mausfeld-heyer:2003,depends_on
schwartz_r:2003,schwartz_r:2006,further_ref
schwartz_r:2006a,schwartz_r:2006,depends_on
schwartz_r:2006b,schwartz_r:2006,depends_on
schwartz_r:2006c,schwartz_r:2006,depends_on
schwartz_r:2006d,schwartz_r:2006,depends_on
schwartz_r:2006e,schwartz_r:2006,depends_on
schwartz_r:2011,gabbay_dm-etal:2011,depends_on
schwartz_r:2017,tsohatzidis:2017,depends_on
schwartz_rm:2014,wandel_lp:2014,depends_on
schwartz_sa:1990,tymieniecka:1990a,depends_on
schwartz_se:2007,fonrobert_ce-jaffee:2007,depends_on
schwartz_sh:2016,brosch_t-sander:2016,depends_on
schwartz_sp:1977a,schwartz_sp:1977,depends_on
schwartz_sp:1991,burkhardt_h-smith:1991a,depends_on
schwartz_sp:2002,laporte_j:2000,further_ref
schwartz_sp:2006,devitt_m-hanley:2006,depends_on
schwartz_sp:2014,loizides_a:2014,depends_on
schwartz_sp:2020,bianchi_a:2020,depends_on
schwartz_t:1982,miller_hb-williams:1982,depends_on
schwartz_t:1990,sieg:1990,depends_on
schwartz_y:2005,khoury_rc-halfwassen:2005,depends_on
schwartzberg:2018,knight_j:2018,depends_on
schwartze:1996,schubring:1996,depends_on
schwartzkopff_r:2016,moltmann_f:2013b,further_ref
schwartzman_lh:2013,abbey_r:2013,depends_on
schwarz_b:1975,kuhn_he-etal:1975,depends_on
schwarz_be:2010,aloni-etal:2010,depends_on
schwarz_d:1980,heny:1980,depends_on
schwarz_e:2023,englander_m-ferrarello:2023,depends_on
schwarz_f-tiemann:2012,aloni-etal:2012,depends_on
schwarz_n-clore:1996,higgins_et-kruglanski:1996,depends_on
schwarz_w:2012a,restall-russell:2012,depends_on
schwarz_w:2014b,wilson_al:2014,depends_on
schwarz_w:2016,hajek_a-hitchcock:2016,depends_on
schwarze_c:1979,baeuerle_r-etal:1979,depends_on
schwarze_c:1987,verschueren-bertuccellipapi:1987,depends_on
schwarze_c:1988,reyle-rohrer:1988,depends_on
schwarze_hg-chuaqui:1980,arruda_ai-etal:1980,depends_on
schwarze_sc:1981,fraser_jt-etal:1981,depends_on
schwarzenbach_s:1991,weithman:1999,further_ref
schwarzenbach_s:2017,marshall_r:2017,depends_on
