id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
82452,vonklopp,Ana,Ana,von Klopp,von Klopp,,,,,,,false,,
82453,vonkriegstein,Hasko,Hasko,von Kriegstein,von Kriegstein,,,,,,,false,,
82454,vonkutschera,Franz,Franz,von Kutschera,von Kutschera,,,,,,,false,,
82455,vonlaue,Max,Max,von Laue,von Laue,,,,,,,false,,
82456,vonleyden,Wolfgang,Wolfgang,von Leyden,von Leyden,,,,,,,false,,
82457,vonliechtenstern,Ch.,Ch.,von Liechtenstern,von Liechtenstern,,,,,,,false,,
82458,vonlucadou,Walter,Walter,von Lucadou,von Lucadou,,,,,,,false,,
82459,vonluepke,Johannes,Johannes,"von L{\""u}pke",von Lüpke,,,,,,,false,,
82460,vonluxburg_u,Ulrike,Ulrike,von Luxburg,von Luxburg,,,,,,,false,,
82461,vonmagnus,Eric,Eric,von Magnus,von Magnus,,,,,,,false,,
82462,vonmalottki,Johannes,Johannes,von Malottki,von Malottki,,,,,,,false,,
82463,vonmanz,Hans Georg,Hans Georg,von Manz,von Manz,,,,,,,false,,
82464,vonmises_l,Ludwig,Ludwig,von Mises,von Mises,,,,,,,false,,
82465,vonmises_r,Richard,Richard,von Mises,von Mises,,,,,,,false,,
82466,vonmoos_p,Peter,Peter,von Moos,von Moos,,,,,,,false,,
82467,vonmorstein,Petra,Petra,von Morstein,von Morstein,,,,,,,false,,
82468,vonmuecke,Dorothea,Dorothea,"von M{\""u}cke",von Mücke,,,,,,,false,,
82469,vonneumann_j,John,John,von Neumann,von Neumann,,,,,,,false,,
82470,vonostheim,Martin R.,Martin R.,von Ostheim,von Ostheim,,,,,,,false,,
82471,vonperger,Mischa,Mischa,von Perger,von Perger,,,,,,,false,,
82472,vonpeschke,Joachim,Joachim,von Peschke,von Peschke,,,,,,,false,,
82473,vonpetzinger,J.M.,J.M.,von Petzinger,von Petzinger,,,,,,,false,,
82474,vonplato_j,Jan,Jan,von Plato,von Plato,,,,,,,false,,
82475,vonplato_l,Levno,Levno,von Plato,von Plato,,,,,,,false,,
82476,vonplatz,Jeppe,Jeppe,von Platz,von Platz,,,,,,,false,,
82477,vonreden,Sitta,Sitta,Von Reden,Von Reden,,,,,,,false,,
82478,vonrijen,Wilhelm,Wilhelm,von Rijen,von Rijen,,,,,,,false,,
82479,vonrintelen,Fritz-Joachim,Fritz-Joachim,von Rintelen,von Rintelen,,,,,,,false,,
82480,vonryckenwilson,E.,E.,von Rycken Wilson,von Rycken Wilson,,,,,,,false,,
82481,vonsavigny_e,Eike,Eike,von Savigny,von Savigny,,,,,,,false,,
82482,vonsavigny_fc,Friedrich Carl,Friedrich Carl,von Savigny,von Savigny,,,,,,,false,,
82483,vonscheve_c,Christian,Christian,von Scheve,von Scheve,,,,,,,false,,
82484,vonschlieffen,Katharina,Katharina,von Schlieffen,von Schlieffen,,,,,,,false,,
82485,vonschomberg,Ren{\'e},René,von Schomberg,von Schomberg,,,,,,,false,,
82486,vonschonborn,Alexander,Alexander,"von Sch{\""o}nborn",von Schönborn,,,,,,,false,,
82487,vonsiemens_n,Nathalie,Nathalie,von Siemens,von Siemens,,,,,,,false,,
