id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
52366,isaacs_n,Nathan,Nathan,Isaacs,Isaacs,,,,,,,false,,
52367,isaacs_t,Tracy,Tracy,Isaacs,Isaacs,,,,,,,false,,
52368,isaacs_y,Yoaav,Yoaav,Isaacs,Isaacs,,,,,,,false,,
52369,isaacson_d,Dabuek,Dabuek,Isaacson,Isaacson,,,,,,,false,,
52370,isaacson_da,Daniel,Daniel,Isaacson,Isaacson,,,,,,,false,,
52371,isac,Ionut,Ionut,Isac,Isac,,,,,,,false,,
52372,isard_m,Michael,Michael,Isard,Isard,,,,,,,false,,
52373,isard_s,Stephen,Stephen,Isard,Isard,,,,,,,false,,
52374,isasi_p,Pedro,Pedro,Isasi,Isasi,,,,,,,false,,
52375,isaye,R.P.~Gaston,R.P. Gaston,Isaye,Isaye,,,,,,,false,,
52376,iseminger,Gary,Gary,Iseminger,Iseminger,,,,,,,false,,
52377,isen_am,Alice M.,Alice M.,Isen,Isen,,,,,,,false,,
52378,isenberg,Arnold,Arnold,Isenberg,Isenberg,,,,,,,false,,
52379,isensee_j,Josef,Josef,Isensee,Isensee,,,,,,,false,,
52380,iser_m,Mattias,Mattias,Iser,Iser,,,,,,,false,,
52381,ishai,Alumit,Alumit,Ishai,Ishai,,,,,,,false,,
52382,isham,Christopher J.,Christopher J.,Isham,Isham,,,,,,,false,,
52383,ishida_m,Masato,Masato,Ishida,Ishida,,,,,,,false,,
52384,ishida_t,Toru,Toru,Ishida,Ishida,,,,,,,false,,
52385,ishida_y,Yoshiteru,Yoshiteru,Ishida,Ishida,,,,,,,false,,
52386,ishiguro_h,Hid{\'e},Hidé,Ishiguro,Ishiguro,,,,,,,false,,
52387,ishihara_h,Hajime,Hajime,Ishihara,Ishihara,,,,,,,false,,
52388,ishihara_s,Shinichiro,Shinichiro,Ishihara,Ishihara,,,,,,,false,,
52389,ishikawa_f,Fumiyasu,Fumiyasu,Ishikawa,Ishikawa,,,,,,,false,,
52390,ishikawa_k,Kiyoshi,Kiyoshi,Ishikawa,Ishikawa,,,,,,,false,,
52391,ishikawa_m,Masumi,Masumi,Ishikawa,Ishikawa,,,,,,,false,,
52392,ishimoto_a,Arata,Arata,Ishimoto,Ishimoto,,,,,,,false,,
52393,ishitsuka,Shoji,Shoji,Ishitsuka,Ishitsuka,,,,,,,false,,
52394,ishizaki_m,Masato,Masato,Ishizaki,Ishizaki,,,,,,,false,,
52395,ishizuka_m,Mitsuru,Mitsuru,Ishizuka,Ishizuka,,,,,,,false,,
52396,ishmaev,Georgy,Georgy,Ishmaev,Ishmaev,,,,,,,false,,
52397,isin_e,Engin,Engin,Isin,Isin,,,,,,,false,,
52398,iskandar,A.Z.,A.Z.,Iskandar,Iskandar,,,,,,,false,,
52399,iskra,Nina,Nina,Iskra,Iskra,,,,,,,false,,
52400,isla,Ana,Ana,Isla,Isla,,,,,,,false,,
52401,islam_a,Amitavo,Amitavo,Islam,Islam,,,,,,,false,,
52402,islami,Arezoo,Arezoo,Islami,Islami,,,,,,,false,,
52403,islekel_es,Ege Selin,Ege Selin,Islekel,Islekel,,,,,,,false,,
52404,islersoto,Carlos,Carlos,Isler Soto,Isler Soto,,,,,,,false,,
52405,isles,David,David,Isles,Isles,,,,,,,false,,
52406,isli,Amar,Amar,Isli,Isli,,,,,,,false,,
52407,ismael_j,Jenann,Jenann,Ismael,Ismael,,,,,,,false,,
52408,ismail_ho,Haythem O.,Haythem O.,Ismail,Ismail,,,,,,,false,,
52409,ismail_k,Kadria,Kadria,Ismail,Ismail,,,,,,,false,,
52410,isnardiparente,Margherita,Margherita,Isnardi-Parente,Isnardi-Parente,,,,,,,false,,
52411,isoke,Zenzele,Zenzele,Isoke,Isoke,,,,,,,false,,
52412,isozaki,Hideki,Hideki,Isozaki,Isozaki,,,,,,,false,,
52413,israel_dj,David J.,David J.,Israel,Israel,,,,,,,false,,
52414,israel_g,Giorgio,Giorgio,Israel,Israel,,,,,,,false,,
52415,israel_ho,Haythem O.,Haythem O.,Israel,Israel,,,,,,,false,,
52416,israel_j,Jonathan,Jonathan,Israel,Israel,,,,,,,false,,
52418,israel_m,Michael,Michael,Israel,Israel,,,,,,,false,,
52419,israelsen_a,Andrew,Andrew,Israelsen,Israelsen,,,,,,,false,,
52420,israelson_ea,Emily Ann,Emily Ann,Israelson,Israelson,,,,,,,false,,
52421,issajeva,Jelena,Jelena,Issajeva,Issajeva,,,,,,,false,,
52422,isseling_s,S.,S.,Isseling,Isseling,,,,,,,false,,
52423,isserow_j,Jessica,Jessica,Isserow,Isserow,,,,,,,false,,
52424,issman,Samuel,Samuel,Issman,Issman,,,,,,,false,,
52425,istre,Erik,Erik,Istre,Istre,,,,,,,false,,
