id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
48072,article,elizondo_es:2013,,,2013,,Reason in its Practical Application,Reason in its Practical Application,,,,philosophers-imprint,13,21,,,,,,,,,,,,,,,,,,http://hdl.handle.net/2027/spo.3521354.0013.021,,http://hdl.handle.net/2027/spo.3521354.0013.021,english,false,,,elizondo_es,,,1:rationality
48073,incollection,elkaisyfriemuth:2016,,,2016,,God and Creation in al-R{\={a}}z{\={i}}'s Commentary on the Qur'{\={a}}n,God and Creation in al-Rāzī's Commentary on the Qur'ān,,,,,,,7--19,7,,,,,,,,,,,,,,,,,,,english,false,,,elkaisyfriemuth,,,1:religion;2:god
48074,article,elkan:1990,,,1990,,A Rational Reconstruction of Nonmonotonic Truth Maintenance Systems,A Rational Reconstruction of Nonmonotonic Truth Maintenance Systems,,,,artificial-intelligence,43,2,219--234,219,,,,,,,,,,,,,,,,,,,english,false,,,elkan,,,1:computation;2:data;3:truth_maintenance
48075,inproceedings,elkan:1991,,,1991,,Formalizing Causation in First-Order Logic,Formalizing Causation in First-Order Logic,Formalizing Causation in First-Order Logic,Formalizing Causation in First-Order Logic,,,,,,,,,"Menlo Park, California",,,the-aaai-press,,,,,,,,,,,,,english,false,,,elkan,,,1:causation;2:metaphysics_of_causality;3:logic_of_causation
48076,inproceedings,elkan:1991a,,,1991,,Reasoning about Action in First-Order Logic,Reasoning about Action in First-Order Logic,Reasoning about Action in First-Order Logic,Reasoning about Action in First-Order Logic,,,,,221--227,221,,,"San Francisco, California",,,morgan-kaufmann-publishers,,,,,,,,,,,,,english,false,,,elkan,,,1:action;2:action_formalisms;3:logic_of_action
48077,incollection,elkan:1993,,,1993,,The Paradoxical Success of Fuzzy Logic,The Paradoxical Success of Fuzzy Logic,,,,,,,698--703,698,,,,,,,,,,,,,,,,,,,english,false,,,elkan,,,1:action;2:action_formalisms;3:reasoning_about_uncertainty
48078,incollection,elkan:1995,,,1995,,On Solving the Qualification Problem,On Solving the Qualification Problem,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,elkan,,,1:logic;2:nonmonotonic_logic;3:qualification_problem
48079,incollection,elkan:1995a,,,1995,,Formalizing Counterfactual and Nondeterministic Actions in First Order Logic,Formalizing Counterfactual and Nondeterministic Actions in First Order Logic,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,elkan,,,1:action;2:action_formalisms
48080,incollection,elkana:1974,,,1974,,Scientific and Metaphysical Problems: Euler and Kant,Scientific and Metaphysical Problems: Euler and Kant,,,,,,,277--306,277,,,,,,,,,,,,,,,,,,,english,false,,,elkana,,,1:metaphysics;2:metametaphysics
48081,incollection,elkana:1976,,,1976,,"Introduction: Culture, Cultural System and Science","Introduction: Culture, Cultural System and Science",,,,,,,99--108,99,,,,,,,,,,,,,,,,,,,english,false,,,elkana,,,1:social_sciences
48082,book,elkassar:2015,,,2015,,Towards a Theory of Epistemically Signfiicant Perception.~How We Relate to the World,Towards a Theory of Epistemically Signfiicant Perception. How We Relate to the World,,,,,,,,,,ideen_argumente,Berlin,,,de-gruyter,,,,,,,,,,,,,english,false,,,elkassar_n,,,1:perception;2:perceptual_judgement
48083,article,elkassar:2022,,,2022,,First Steps in an Epistemology of Collective Intellectual Self-Trust,First Steps in an Epistemology of Collective Intellectual Self-Trust,,,,ergo,9,6,147--171,147,,,,,,,,,,,,,,,,,10.3998/ergo.2262,,english,false,,,elkassar_n,,,1:epistemology;2:testimony;3:trust
48084,incollection,elkassar:2022a,,,2022,,Valuable and Pernicious Collective Intellectual Self-trust,Valuable and Pernicious Collective Intellectual Self-trust,,,,,,,286--303,286,,,,,,,,,,,,,,,,,10.1111/phis.12228,,english,false,,,elkassar_n,,,
48085,incollection,elkin_h:1972,,,1972,,Towards a Developmental Phenomenology: Transcendental-\emph{Ego} and Body-\emph{Ego},Towards a Developmental Phenomenology: Transcendental-Ego and Body-Ego,,,,,,,258--266,258,,,,,,,,,,,,,,,,,,,english,false,,,elkin_h,,,1:persons;2:self
48086,article,elkin_l:2021,,,2021,,Regret Averse Opinion Aggregation,Regret Averse Opinion Aggregation,,,,ergo,8,16,473--495,473,,,,,,,,,,,,,,,,,10.3998/ergo.1153,,english,false,,,elkin_l,,,
48087,incollection,elkin_sl:2006,,,2006,,Political Theory and Political Economy,Political Theory and Political Economy,,,,,,,792--809,792,,,,,,,,,,,,,,,,,,,english,false,,,elkin_sl,,,1:political_philosophy
48088,book,elkind_ldc-klein:2024,,,2024,,"Bertrand Russell, Feminism, and Women Philosophers in his Circle","Bertrand Russell, Feminism, and Women Philosophers in his Circle","Bertrand Russell, Feminism, and Women Philosophers in his Circle","Bertrand Russell, Feminism, and Women Philosophers in his Circle",,,,,,,,,London,,,palgrave-macmillan,,,,,,,,,,,10.1007/978-3-031-33026-1,,english,false,,,,elkind_ldc;klein_al,,1:political_philosophy;2:feminism
48089,book,elkind_ldc-landini:2018,,,2018,,The Philosophy of Logical Atomism,The Philosophy of Logical Atomism,The Philosophy of Logical Atomism,The Philosophy of Logical Atomism,,,,,,,,history_of_analytic_philosophy,London,,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,,elkind_ldc;landini,,1:metaphysics;2:logical_atomism
48090,incollection,elkind_ldc:2018,,,2018,,On Russell's Logical Atomism,On Russell's Logical Atomism,,,,,,,3--37,3,,,,,,,,,,,,,,,,,,,english,false,,,elkind_ldc,,,1:metaphysics;2:logical_atomism
48091,incollection,elkind_ldc:2024,,,2024,,``I Like Her \emph{Very} Good Brains'': Dorothy Wrinch's Influence on Bertrand Russll,“I Like Her Very Good Brains”: Dorothy Wrinch's Influence on Bertrand Russll,,,,,,,259--298,259,,,,,,,,,,,,,,,,,,,english,false,,,elkind_ldc,,,1:history_of_philosophy
48092,book,elkins_j:1999,,,1999,,The Domain of Images,The Domain of Images,,,,,,,,,,,"Ithaca, New York",,,cornell-university-press,,,,,,,,,,,,,english,false,,,elkins_j,,,1:representation;2:natural_meaning;3:pictorial_representation
48093,incollection,elkins_j:2010,,,2010,,Visual Practices Across the University,Visual Practices Across the University,,,,,,,169--192,169,,,,,,,,,,,,,,,,,,,english,false,,,elkins_j,,,1:representation;2:natural_meaning;3:pictorial_representation
48094,book,elkins_k:2022,,,2022,,Proust's \emph{In Search of Lost Time}: Philosophical Perspectives,Proust's In Search of Lost Time: Philosophical Perspectives,Proust's \emph{In Search of Lost Time}: Philosophical Perspectives,Proust's In Search of Lost Time: Philosophical Perspectives,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780190921576.001.0001,,english,false,,,,elkins_k,,1:aesthetics;2:literature
48095,incollection,elle_j-hess:2020,,,2020,,"Asyl und Geschlecht: Dynamiken und Fallstricke des Vulnerabilit{\""a}tsparadigmas",Asyl und Geschlecht: Dynamiken und Fallstricke des Vulnerabilitätsparadigmas,,,,,,,317--343,317,,,,,,,,,,,,,,,,,,,ngerman,false,,,elle_j;hess_sa,,,1:political_philosophy;2:immigration
48096,book,ellemers-etal:2023,,,2023,,The Routledge International Handbook of the Psychology of Morality,The Routledge International Handbook of the Psychology of Morality,The Routledge International Handbook of the Psychology of Morality,The Routledge International Handbook of the Psychology of Morality,,,,,,,,routledge_international_handbooks,London,,,routledge,,,,,,,,,,,,,english,false,,,,ellemers;pagliaro_s;vannunspeet,,
48097,article,ellenberg_j-sober:2011,,,2011,,Objective Probabilities in Number Theory,Objective Probabilities in Number Theory,,,,philosophia-mathematica,19,3,308--322,308,,,,,,,,,,,,,,,,,,,english,false,,,ellenberg_j;sober,,,1:mathematics;2:arithmetic
48098,book,ellenzweig_s-zammito:2017,,,2017,,"The New Politics of Materialism: History, Philosophy, Science","The New Politics of Materialism: History, Philosophy, Science","The New Politics of Materialism: History, Philosophy, Science","The New Politics of Materialism: History, Philosophy, Science",,,,,,,,,London,,,routledge,,,,,,,,,,,,,english,false,,,,ellenzweig_s;zammito,,1:mind_body
48099,article,eller:1968,,,1968,,The Unique Character and the Foundation of Josef Defever's Real Proof for God,The Unique Character and the Foundation of Josef Defever's Real Proof for God,,,,franciscan-studies,28,,105--136,105,,,,,,,,,,,,,,,,,,,english,false,,,eller,,,1:religion;2:arguments_for_the_existence_of_god;3:ontological_argument
48100,article,ellerman:2007,,,2007,,Adjoints and Emergence: Applications of a New Theory of Adjoint Functors,Adjoints and Emergence: Applications of a New Theory of Adjoint Functors,,,,axiomathes,17,1,19--39,19,,,,,,,,,,,,,,,,,,,english,false,,,ellerman,,,2:emergence
48101,article,ellerman:2010,,,2010,,The Logic of Partitions: Introduction to the Dual of the Logic Subsets,The Logic of Partitions: Introduction to the Dual of the Logic Subsets,,,,the-review-of-symbolic-logic,3,2,287--350,287,,,,,,,,,,,,,,,,,,,english,false,,,ellerman,,,1:complexity;2:mereology
48102,article,ellerman:2011,,,2011,,Comment on \citet{flecha_r-santacruz:2011},Comment on Flecha and Santa Cruz (2011),,,,analyse-kritik,33,1,171--174,171,,,,,,,,,,,,,,,,,,,english,false,,,ellerman,,,1:economics;2:labour
48103,article,ellerman:2016,,,2016,,On Adjoint and Brain Functors,On Adjoint and Brain Functors,,,,axiomathes,26,1,41--61,41,,,,,,,,,,,,,,,,,,,english,false,,,ellerman,,,1:psychology;2:cognitive_science;3:connectionism
48104,article,ellerman:2017,,,2017,,Quantum Mechanics over Sets: A Pedagogical Model with Non-Commutative Finite Probability Theory as Its Quantum Probability Calculus,Quantum Mechanics over Sets: A Pedagogical Model with Non-Commutative Finite Probability Theory as Its Quantum Probability Calculus,,,,synthese,194,12,4863--4896,4863,,,,,,,,,,,,,,,,,,,english,false,,,ellerman,,,1:quantum_mechanics
48105,article,ellerman:2017a,,,2017,,Category Theory and Set Theory as Theories About Complementary Types of Universals,Category Theory and Set Theory as Theories About Complementary Types of Universals,,,,logic-and-logical-philosophy,26,2,136--162,136,,,,,,,,,,,,,,,,,,,english,false,,,ellerman,,,
48106,article,ellin:1989,,,1989,,[Comment on \citet{streminger:1989}],[Comment on Streminger (1989)],,,,hume-studies,15,2,295--300,295,,,,,,,,,,,,,,,,,,,english,false,,,ellin,,,1:history_of_philosophy
48107,article,ellin:1993,,,1993,,Again: Hume on Miracles,Again: Hume on Miracles,,,,hume-studies,19,1,203--212,203,,,,,,,,,,,,,,,,,,,english,false,,,ellin,,,1:causation;2:causal_closure;3:miracles
48108,incollection,ellingsen_dm-etal:2016,,,2016,,Hedonic Value,Hedonic Value,,,,,,,265--286,265,,,,,,,,,,,,,,,,,,,english,false,,,ellingsen_dm;leknes;kringelbach_ml,,,1:ethics;2:metaethics;3:hedonism
48109,incollection,ellingsen_dm-etal:2019,,,2019,,A Neuroscience Perspective on Pleasure and Pain,A Neuroscience Perspective on Pleasure and Pain,,,,,,,60--78,60,,,,,,,,,,,,,,,,,,,english,false,,,ellingsen_dm;kringelbach_ml;leknes,,,1:feeling;2:pain
48110,article,elliot_c-brzezinski:1998,,,1998,,Autonomous Agents as Synthetic Characters,Autonomous Agents as Synthetic Characters,,,,the-ai-magazine,19,2,13--30,13,,,,,,,,,,,,,,,,,,,english,false,,,elliot_c;brzezinski_ja,,,1:action
48111,article,elliot_r-gallois:1984,,,1984,,Would It Have Been Me? (Against the Necessity of Origin),Would It Have Been Me? (Against the Necessity of Origin),,,,australasian-journal-of-philosophy,62,,292--293,292,,,,,,,,,,,,,,,,,,,english,false,,,elliot_r;gallois_an,,,2:essence;3:essentiality_of_origin
48112,article,elliot_r-smith:1978,,,1978,,"Descartes, God and the Evil Spirit","Descartes, God and the Evil Spirit",,,,sophia-international-journal-for-philosophy-of-religion-metaphysical-theology-and-ethics,17,3,33--36,33,,,,,,,,,,,,,,,,,,,english,false,,,elliot_r;smith_ma,,,1:skepticism;2:evil_demon
48113,article,elliot_r:1989,,,1989,,"Prior, Intermittent Identity and Leibniz' Law","Prior, Intermittent Identity and Leibniz' Law",,,,logique-et-analyse,32,125/126,55--60,55,,,,,,,,,,,,,,,,,,,english,false,,,elliot_r,,,1:identity
48114,article,elliot_r:1991,,,1991,,Personal Identity and the Causal Continuity Requirement,Personal Identity and the Causal Continuity Requirement,,,,the-philosophical-quarterly,41,162,55--75,55,,,,,,,,,,,,,,,,,10.2307/2219786,,english,false,,,elliot_r,,,1:persons;2:personal_identity
48115,incollection,elliot_r:1991a,,,1991,,Environmental Ethics,Environmental Ethics,,,,,,,284--293,284,,,,,,,,,,,,,,,,,,,english,false,,,elliot_r,,,1:ethics;2:environmental_ethics
48116,article,elliot_r:1992,,,1992,,"Intrinsic Value, Environmental Obligation and Naturalness","Intrinsic Value, Environmental Obligation and Naturalness",,,,the-monist,75,2,138--160,138,,,,,,,,,,,,,,,,,,,english,false,,,elliot_r,,,2:intrinsic_value
48117,incollection,elliot_r:1994,,,1994,,Ecology and the Ethics of Environmental Restoration,Ecology and the Ethics of Environmental Restoration,,,,,,,31--43,31,,,,,,,,,,,,,,,,,,,english,false,,,elliot_r,,,1:ethics;2:bioethics
48118,incollection,elliot_r:2001,,,2001,,Normative Ethics,Normative Ethics,,,,,,,177--191,177,,,,,,,,,,,,,,,,,,,english,false,,,elliot_r,,,1:ethics
48119,book,elliott_a-prager:2016,,,2016,,The Routledge Handbook of Psychoanalysis in the Social Sciences and Humanities,The Routledge Handbook of Psychoanalysis in the Social Sciences and Humanities,The Routledge Handbook of Psychoanalysis in the Social Sciences and Humanities,The Routledge Handbook of Psychoanalysis in the Social Sciences and Humanities,,,,,,,,routledge_international_handbooks,London,,,routledge,,,,,,,,,,,,,english,false,,,,elliott_a;prager_j,,1:psychology;2:psychoanalysis
