id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
47555,article,ehring:1998,,,1998,,Trope Persistence and Temporary External Relations,Trope Persistence and Temporary External Relations,,,,australasian-journal-of-philosophy,76,3,473--479,473,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:properties;2:tropes
47556,article,ehring:1999,,,1999,,Tropeless in Seattle,Tropeless in Seattle,,,,analysis,59,,19--24,19,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:properties;2:tropes
47557,article,ehring:2001,,,2001,,Temporal Parts and Bundle Theory,Temporal Parts and Bundle Theory,,,,philosophical-studies,104,2,163--168,163,,,,,,,,,,,,,,,,,10.1023/a:1010327401920,,english,false,,,ehring,,,1:time;2:persistence
47558,article,ehring:2002,,,2002,,Spatial Relations Between Universals,Spatial Relations Between Universals,,,,australasian-journal-of-philosophy,80,,,,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:properties;2:universals
47559,article,ehring:2002a,,,2002,,The Causal Argument Against Natural Class Trope Nominalism,The Causal Argument Against Natural Class Trope Nominalism,,,,philosophical-studies,107,2,179--190,179,,,,,,,,,,,,,,,,,10.1023/a:1014709114344,,english,false,,,ehring,,,1:properties;2:tropes
47560,article,ehring:2003,,,2003,,Part-Whole Physicalism and Mental Causation,Part-Whole Physicalism and Mental Causation,,,,synthese,136,3,359--388,359,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:mind_body;2:physicalism
47561,article,ehring:2004,,,2004,,Property Counterparts and Natural Class Trope Nominalism,Property Counterparts and Natural Class Trope Nominalism,,,,australasian-journal-of-philosophy,82,3,443--463,443,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:properties;2:tropes
47562,article,ehring:2004a,,,2004,,Distinguishing Universals from Particulars,Distinguishing Universals from Particulars,,,,analysis,64,4,326--332,326,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:exemplification;2:particular_universal
47563,incollection,ehring:2004b,,,2004,,"Counterfactual Theories, Preemption and Persistence","Counterfactual Theories, Preemption and Persistence",,,,,,,58--76,58,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:causation;2:counterfactual_theories_of_causation
47564,article,ehring:2009,,,2009,,Abstracting Away from Preemption,Abstracting Away from Preemption,,,,the-monist,92,1,41--71,41,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:causation;2:counterfactual_theories_of_causation
47565,incollection,ehring:2009a,,,2009,,Causal Relata,Causal Relata,,,,,,,387--413,387,,,,,,,,,,,,,,,,,,,english,false,,,ehring,,,1:causation;2:metaphysics_of_causality;3:relata_of_causation
47566,book,ehring:2011,,,2011,,"Tropes: Properties, Objects, and Mental Causation","Tropes: Properties, Objects, and Mental Causation",,,,,,,,,,,New York,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780199608539.001.0001,,english,false,,,ehring,,,1:properties;2:tropes
47567,article,ehring:2013,,,2013,,Why Parfit Did Not Go Far Enough,Why Parfit Did Not Go Far Enough,,,,philosophical-studies,165,1,133--149,133,,,,,,,,,,,,,,,,,10.1007/s11098-012-9921-8,,english,false,,,ehring,,,1:persons;2:personal_identity;3:parfit
