id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
91056,article,konzelmannziv:2013,,,2013,,"Was ist Moralit{\""a}t?",Was ist Moralität?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2013-03-25-konzelmannziv,ngerman,false,,,konzelmannziv,,,
91057,incollection,konzelmannziv:2014,,,2014,,Qu'est-ce qu'une conf{\'e}d{\'e}ration?,Qu'est-ce qu'une confédération?,,,,,,,61--68,61,,,,,,,,,,,,,,,,,,,french,false,,,konzelmannziv,,,1:ontology;2:social_ontology
91058,incollection,konzelmannziv:2014a,,,2014,,"Knowledge, Emotion, Value and Inner Normativity: KEVIN Probes Collective Persons","Knowledge, Emotion, Value and Inner Normativity: KEVIN Probes Collective Persons",,,,,,,71--88,71,,,,,,,,,,,,,,,,,,,english,false,,,konzelmannziv,,,1:action;2:collective_action
91059,incollection,konzelmannziv:2018,,,2018,,Disgustingly Handsome: Nausea in the Face of Physical Beauty,Disgustingly Handsome: Nausea in the Face of Physical Beauty,,,,,,,77--85,77,,,,,,,,,,,,,,,,,,,english,false,,,konzelmannziv,,,2:aesthetic_value;3:beauty
91060,article,kooi:2003,,,2003,,Probabilistic Dynamic Epistemic Logic,Probabilistic Dynamic Epistemic Logic,,,,journal-of-logic-language-and-information,12,4,381--408,381,,,,,,,,,,,,,,,,,,,english,false,,,kooi,,,1:time;2:tense_logic;3:dynamic_logic
91061,incollection,kooi:2011,,,2011,,Dynamic Epistemic Logic,Dynamic Epistemic Logic,,,,,,,671--690,671,,,,,,,,,,,,,,,,,,,english,false,,,kooi,,,1:time;2:tense_logic;3:dynamic_logic
91062,incollection,kooi:2012,,,2012,,Information Change and First-Order Dynamic Logic,Information Change and First-Order Dynamic Logic,,,,,,,30--38,30,,,,,,,,,,,,,,,,,,,english,false,,,kooi,,,1:logic;2:philosophy_of_logic
91063,book,kooij:1971,,,1971,,Ambiguity in Natural Language: An Investigation of Certain Problems in Its Description,Ambiguity in Natural Language: An Investigation of Certain Problems in Its Description,Ambiguity in Natural Language: An Investigation of Certain Problems in Its Description,Ambiguity in Natural Language: An Investigation of Certain Problems in Its Description,,,,,,,,,Amsterdam,,,north-holland-publishing-co,,,,,,,,,,,,,english,false,,,kooij,,,1:representation;2:polysemy;3:ambiguity
91064,incollection,kool-etal:2000,,,2000,,Genetic Algorithms for Feature Relevance Assignment in Memory-Based Language Processing,Genetic Algorithms for Feature Relevance Assignment in Memory-Based Language Processing,,,,,,,103--106,103,,,,,,,,,,,,,,,,,,,english,false,,,kool;daelemans;zavrel,,,1:ai;2:machine_learning;3:machine_language_learning
91065,techreport,koomen:1989,,,1989,,The \textsc{timelogic} Temporal Reasoning System,The timelogic Temporal Reasoning System,,,,,,231,,,,,"Rochester, New York",computer_science_department_university_of_rochester,,,,,,,,,,,,,,,english,false,,,koomen,,,1:rationality;2:temporal_reasoning
