id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
31237,techreport,cimatti_a-serafini:1993,,,1993,,Multiagent Reasoning with Belief Contexts: The Approach and a Case Study,Multiagent Reasoning with Belief Contexts: The Approach and a Case Study,,,,,,9312--01,,,,,Trento,istituto_per_la_ricerca_scientifica_e_technoligica_irst,,,,,Republished as \citet{cimatti_a-serafini:1995},Republished as Cimatti and Serafini (1995),,,,,,,,,english,false,,,cimatti_a;serafini_l,,,1:representation;2:metarepresentation;3:reasoning_about_knowledge
31238,techreport,cimatti_a-serafini:1994,,,1994,,Multiagent Reasoning with Belief Contexts {II}: Elaboration Tolerance,Multiagent Reasoning with Belief Contexts II: Elaboration Tolerance,,,,,,9412--09,,,,,Trento,istituto_per_la_ricerca_scientifica_e_technoligica_irst,,,,,Republished as \citet{cimatti_a-serafini:1996},Republished as Cimatti and Serafini (1996),,,,,,,,,english,false,,,cimatti_a;serafini_l,,,1:representation;2:metarepresentation;3:reasoning_about_knowledge
31239,incollection,cimatti_a-serafini:1995,,,1995,,Multiagent Reasoning with Belief Contexts: The Approach and a Case Study,Multiagent Reasoning with Belief Contexts: The Approach and a Case Study,,,,,,,71--85,71,,,,,,,,,,,,,,,,,,,english,false,,,cimatti_a;serafini_l,,,1:representation;2:metarepresentation;3:reasoning_about_knowledge
31240,misc,cimatti_a-serafini:1996,,,1996,,Multi-Agent Reasoning with Belief Contexts {II}: Elaboration Tolerance,Multi-Agent Reasoning with Belief Contexts II: Elaboration Tolerance,Multi-Agent Reasoning with Belief Contexts {II}: Elaboration Tolerance,Multi-Agent Reasoning with Belief Contexts II: Elaboration Tolerance,,,,,57--64,57,,,,,,,,,"Also IRST-Technical Report 9412-09, IRST, Trento, Italy.~\emph{Commonsense} -96 Third Symposium on Logical Formalizations of Commonsense Reasoning, Stanford University, 1996","Also IRST-Technical Report 9412-09, IRST, Trento, Italy. Commonsense -96 Third Symposium on Logical Formalizations of Commonsense Reasoning, Stanford University, 1996",,,,,,,,,english,false,,,cimatti_a;serafini_l,,,1:epistemology;2:epistemic_logic
31241,incollection,cimatti_a-serafini:2000,,,2000,,A Context-Based Mechanization of Multi-Agent Reasoning,A Context-Based Mechanization of Multi-Agent Reasoning,,,,,,,65--83,65,,,,,,,,,,,,,,,,,,,english,false,,,cimatti_a;serafini_l,,,1:pragmatics;2:context
31242,book,cimatti_f-etal:2016,,,2016,,"Bestie, filosofi e altri animali","Bestie, filosofi e altri animali","Bestie, filosofi e altri animali","Bestie, filosofi e altri animali",,,,,,,,semiotica_e_filosofia_del_linguaggio,Milano,,,mimesis-edizioni,,,,,,,,,,,,,italian,false,,,,cimatti_f;gensini_s;plastina_s,,1:metaphilosophy
31243,book,cimatti_f:2020,,,2020,,Unbecoming Human: Philosophy of Animality after Deleuze,Unbecoming Human: Philosophy of Animality after Deleuze,,,,,,,,,,,Edinburgh,,,edinburgh-university-press,,,Translated by Fabio Gironi,Translated by Fabio Gironi,,,,,,,,,english,false,,,cimatti_f,,,
31244,book,cimino_a:2013,,,2013,,"Ph{\""a}nomenologie und Vollzug.~Heideggers performative Philosophie des faktischen Lebens",Phänomenologie und Vollzug. Heideggers performative Philosophie des faktischen Lebens,,,,,,9,,,,heidegger_forum,Frankfurt a.M.,,,vittorio-klostermann,,,,,,,,,,,,,ngerman,false,,,cimino_a,,,1:metaphysics
31245,article,cimpian:2010,,,2010,,The Impact of Generic Langage About Ability on Children's Achievement Motivation,The Impact of Generic Langage About Ability on Children's Achievement Motivation,,,,developmental-psychology,46,5,1333--1340,1333,,,,,,,,,,,,,,,,,,,english,false,,,cimpian,,,1:semantics;2:generics
31246,book,cinaglia_v:2015,,,2015,,Aristotle and Menander on the Ethics of Understanding,Aristotle and Menander on the Ethics of Understanding,,,,,,138,,,,philosophia_antiqua,Leiden,,,ej-brill,,,,,,,,,,,,,english,false,,,cinaglia_v,,,1:explanation;2:understanding
