id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
46705,article,easwaran:2013,,,2013,,Why Countable Additivity?,Why Countable Additivity?,,,,thought,2,1,53--61,,,,,,,,,,,,,,,,,,,,false,,easwaran,,,1:belief;2:credence
46706,article,easwaran:2014,,,2014,,Decision Theory without Representation Theorems,Decision Theory without Representation Theorems,,,,philosophers-imprint,14,27,,,,,,,,,,,,,,,,,http://hdl.handle.net/2027/spo.3521354.0014.027,,http://hdl.handle.net/2027/spo.3521354.0014.027,,false,,easwaran,,,1:decision_theory
46707,article,easwaran:2014a,,,2014,,Principal Values and Weak Expectations,Principal Values and Weak Expectations,,,,mind,123,490,517--531,,,,,,,,,,,,,,,,,,,,false,,easwaran,,,1:decision_theory
46708,article,easwaran:2014b,,,2014,,Probability and Logic,Probability and Logic,,,,philosophy-compass,9,12,876--883,,,,,,,,,,,,,,,,,,,,false,,easwaran,,,1:probability
46709,article,easwaran:2014c,,,2014,,Regularity and Hyperreal Credences,Regularity and Hyperreal Credences,,,,the-philosophical-review,123,1,1--41,,,,,,,,,,,,,,,,,,,,false,,easwaran,,,1:belief;2:credence
46710,incollection,easwaran:2015,,,2015,,Rebutting and Undercutting in Mathematics,Rebutting and Undercutting in Mathematics,,,,,,,146--162,,,,,,,,,,,,,,,,,,,,false,,easwaran,,,1:mathematics;2:epistemology_of_mathematics
46711,article,easwaran:2015a,,,2015,,Formal Epistemology,Formal Epistemology,,,,journal-of-philosophical-logic,44,6,651--662,,,,,,,,,,,,,,,,,,,,false,,easwaran,,,1:epistemology
46712,incollection,easwaran:2016,,,2016,,Conditional Probability,Conditional Probability,,,,,,,167--182,,,,,,,,,,,,,,,,,,,,false,,easwaran,,,1:probability;2:conditional_probability
46713,article,easwaran:2016a,,,2016,,Review of \citet{titelbaum:2013},Review of Titelbaum (2013),,,,the-philosophical-review,125,1,143--148,,,,,,,,,,,,,,,,,,,,false,,easwaran,,,1:belief;2:credence
46714,article,easwaran:2016b,,,2016,,Dr.~Truthlove or: How I Learned to Stop Worrying and Love Bayesian Probabilities,Dr. Truthlove or: How I Learned to Stop Worrying and Love Bayesian Probabilities,,,,nous,50,4,816--853,,,,,,,,,,,,,,,,,10.1111/nous.12099,,,false,,easwaran,,,1:belief;2:credence
