id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
38394,book,daston:1999,,,1999,,Biographies of Scientific Objects,Biographies of Scientific Objects,Biographies of Scientific Objects,Biographies of Scientific Objects,,,,,,,,,,,"Chicago, Illinois",,,university-of-chicago-press,,,,,,,,,,,,,english,false,,,,daston,,1:ontology;2:abstract_objects;3:theoretical_entities
38395,incollection,daston:1999a,,,1999,,The Coming into Being of Scientific Objects,The Coming into Being of Scientific Objects,,,,,,,,,1--14,1,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:biology
38396,incollection,daston:1999b,,,1999,,Preternatural Philosophy,Preternatural Philosophy,,,,,,,,,15--41,15,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:biology
38397,incollection,daston:2003,,,2003,,Attention and the Values of Nature in the Enlightenment,Attention and the Values of Nature in the Enlightenment,,,,,,,,,100--126,100,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:biology
38398,incollection,daston:2007,,,2007,,{\O}rsted and the Rational Unconscious,Ørsted and the Rational Unconscious,,,,,,,,,235--246,235,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:psychology;2:the_unconscious
38399,incollection,daston:2011,,,2011,,"The Empire of Observation, 1600-1800","The Empire of Observation, 1600-1800",,,,,,,,,81--115,81,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:science;2:experimentation
38400,incollection,daston:2016,,,2016,,"Kitcher on Science, Democracy, and Human Flourishing","Kitcher on Science, Democracy, and Human Flourishing",,,,,,,,,206--228,206,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:political_philosophy;2:democracy
38401,incollection,dastur:1983,,,1983,,Husserl and the Problem of Dualism,Husserl and the Problem of Dualism,,,,,,,,,65--76,65,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:mind_body;2:dualism
38402,incollection,dastur:1984,,,1984,,"Consciousness and Body in the Phenomenology of Merleau-Ponty: Some Remarks Concerning Flesh, Vision, and World in the Late Philosophy of Maurice Merleau-Ponty","Consciousness and Body in the Phenomenology of Merleau-Ponty: Some Remarks Concerning Flesh, Vision, and World in the Late Philosophy of Maurice Merleau-Ponty",,,,,,,,,117--126,117,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:persons;2:the_body
38403,incollection,dastur:1986,,,1986,,Man and History,Man and History,,,,,,,,,235--248,235,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:history
38404,incollection,dastur:1993,,,1993,,Merleau-Ponty and Thinking from Within,Merleau-Ponty and Thinking from Within,,,,,,,,,25--36,25,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:history_of_philosophy
38405,book,dastur:1995,,,1995,,Husserl.~Des math{\'e}matiques {\`a} l'histoire,Husserl. Des mathématiques à l'histoire,,,,,,,,,,,,e_pim_e_th_e_e,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,dastur,,,1:mathematics
38406,incollection,dastur:2000,,,2000,,The Critique of Anthropologism in Heidegger's Thought,The Critique of Anthropologism in Heidegger's Thought,,,,,,,,,119--136,119,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:history_of_philosophy
38407,book,dastur:2003,,,2003,,Heidegger et la question anthropologique,Heidegger et la question anthropologique,,,,,,,56,56,,,,biblioth_e_que_philosophique_de_louvain,Louvain la Neuve,,,editions-peeters,,,,,,,,,,,,,french,false,,,dastur,,,1:social_sciences;2:anthropology
38408,book,dastur:2004,,,2004,,"La ph{\'e}nom{\'e}nologie en questions : langage, alt{\'e}rit{\'e}, temporalit{\'e}, finitude","La phénoménologie en questions : langage, altérité, temporalité, finitude",,,,,,,,,,,,probl_e_mes_controverses,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,dastur,,,1:metaphysics;2:phenomenology
38409,book,dastur:2004a,,,2004,,Philosophie et diff{\'e}rence,Philosophie et différence,,,,,,,,,,,,philosophie,Chatou,,,editions-de-la-transparence,,,,,,,,,,,,,french,false,,,dastur,,,1:metaphilosophy
38410,book,dastur:2007,,,2007,,Heidegger : La question du \emph{Logos},Heidegger : La question du Logos,,,,,,,,,,,,biblioth_e_que_des_philosophies,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,dastur,,,1:history_of_philosophy
38411,incollection,dastur:2007a,,,2007,,Philosophy and Non-Philosophy according to Merleau-Ponty,Philosophy and Non-Philosophy according to Merleau-Ponty,,,,,,,,,152--163,152,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:metaphilosophy
38412,article,dastur:2011,,,2011,,La critique ricoeurienne de la Conception de la temporalit{\'e} dans {\^E}tre et temps de Heidegger,La critique ricoeurienne de la Conception de la temporalité dans Être et temps de Heidegger,,,,archives-de-philosophie,74,74,4,4,565--580,565,,,,,,,,,,,,,,,,,,,french,false,,,dastur,,,1:time;2:experience_of_time
38413,incollection,dastur:2011a,,,2011,,Derrida's Reading of Heidegger,Derrida's Reading of Heidegger,,,,,,,,,273--298,273,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:history_of_philosophy
38414,book,dastur:2012,,,2012,,Heidegger et la pens{\'e}e {\`a} venir,Heidegger et la pensée à venir,,,,,,,,,,,,probl_e_mes_controverses,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,dastur,,,1:history_of_philosophy
38415,incollection,dastur:2012a,,,2012,,Time and Subjectivity: Heidegger's Interpretation of the Kantian Notion of Time,Time and Subjectivity: Heidegger's Interpretation of the Kantian Notion of Time,,,,,,,,,253--269,253,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:time;2:ontology_of_time
38416,incollection,dastur:2012b,,,2012,,Dasein,Dasein,,,,,,,,,318--326,318,,,,,,,,,,,,,,,,,,,english,false,,,dastur,,,1:ontology;2:being;3:dasein
38417,book,dastur:2014,,,2014,,La mort.~Essai sur la finitude,La mort. Essai sur la finitude,,,,,,,,,,,,e_pim_e_th_e_e,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,dastur,,,1:time;2:death
38418,book,dastur:2017,,,2017,,Questions of Phenomenology,Questions of Phenomenology,,,,,,,,,,,,,New York,,,fordham-university-press,,,,,,,,,,,10.5422/fordham/9780823233731.001.0001,,english,false,,,dastur,,,
38419,article,data_aj:1972,,,1972,,"The Transitivity of `if, then'","The Transitivity of ‘if, then'",,,,logique-et-analyse,15,15,59/60,59,439--441,439,,,,,,,,,,,,,,,,,,,english,false,,,data_aj,,,1:logic;2:logical_connectives;3:material_conditional
