id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
176158,article,waldron:1987a,,,1987,,Theoretical Foundations of Liberalism,Theoretical Foundations of Liberalism,,,,the-philosophical-quarterly,37,37,147,147,127--150,127,,,,,,,,,Reprinted in \citet[35--62]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:liberalism
176159,article,waldron:1987b,,,1987,,Mill and the Value of Moral Distress,Mill and the Value of Moral Distress,,,,political-studies,35,35,,,410--423,410,,,,,,,,,Reprinted in \citet[115--133]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:liberalism
176160,article,waldron:1987c,,,1987,,Can Communal Goods be Human Rights?,Can Communal Goods be Human Rights?,,,,archives-europeenes-de-sociologie,27,27,,,296--321,296,,,,,,,,,Reprinted in \citet[339--369]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176161,book,waldron:1988,,,1988,,The Right to Private Property,The Right to Private Property,,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780198239376.001.0001,,english,false,,,waldron,,,1:economics;2:property;3:private_property
176162,incollection,waldron:1988a,,,1988,,"Locke, Toleration, and the Rationality of Persecution","Locke, Toleration, and the Rationality of Persecution",,,,,,,,,61--86,61,,,,,,,,,Reprinted in \citet[88--114]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176163,article,waldron:1988b,,,1988,,When Justice Replaces Affection: The Need for Rights,When Justice Replaces Affection: The Need for Rights,,,,harvard-journal-of-law-and-public-policy,11,11,,,625--647,625,,,,,,,,,Reprinted in \citet[370--391]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176164,article,waldron:1989,,,1989,,Rights in Conflict,Rights in Conflict,,,,ethics,99,99,3,3,503--519,503,,,,,,,,,Reprinted in \citet[203--224]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176165,article,waldron:1989a,,,1989,,Too Important for Tact,Too Important for Tact,,,,the-times-literary-supplement,,,,,"248, 260",248,,,,,,,,,"Reprinted, as ``Rushdie and Religion'', in \citet[134--142]{waldron:1993}","Reprinted, as “Rushdie and Religion”, in Waldron (1993)",,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176166,incollection,waldron:1989b,,,1989,,Legislation and Moral Neutrality,Legislation and Moral Neutrality,,,,,,,,,61--83,61,,,,,,,,,Reprinted in \citet[143--167]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176167,article,waldron:1989c,,,1989,,Particular Values and Critical Morality,Particular Values and Critical Morality,,,,california-law-review,77,77,,,561--589,561,,,,,,,,,Reprinted in \citet[168--202]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176168,incollection,waldron:1990,,,1990,,Rights and Majorities: Rousseau Revisited,Rights and Majorities: Rousseau Revisited,,,,,,,,,44--75,44,,,,,,,,,Reprinted in \citet[392--421]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:democracy
176169,incollection,waldron:1992,,,1992,,The Irrelevance of Moral Objectivity,The Irrelevance of Moral Objectivity,,,,,,,,,158--187,158,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:law;2:natural_law
176170,book,waldron:1993,,,1993,,Liberal Rights: Collected Papers 1981--1991,Liberal Rights: Collected Papers 1981–1991,Liberal Rights: Collected Papers 1981--1991,Liberal Rights: Collected Papers 1981–1991,,,,,,,,,,cambridge_studies_in_philosophy_and_public_policy,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176171,incollection,waldron:1993a,,,1993,,Liberal Rights: Two Sides of the Coin,Liberal Rights: Two Sides of the Coin,,,,,,,,,1--34,1,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176172,article,waldron:1994,,,1994,,Vagueness in Law and Language: Some Philosophical Issues,Vagueness in Law and Language: Some Philosophical Issues,,,,california-law-review,82,82,,,509,509,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:vagueness
176173,article,waldron:1994a,,,1994,,Freeman's Defense of Judicial Review [on \citet{freeman_s:1990}],Freeman's Defense of Judicial Review [on Freeman (1990)],,,,law-and-philosophy,13,13,1,1,27--41,27,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:law;2:judicial_review
176174,article,waldron:1994b,,,1994,,Disagreements about Justice,Disagreements about Justice,,,,pacific-philosophical-quarterly,75,75,,,372--387,372,,,,,,,,,Reprinted in \citet[78--93]{weithman:1999},Reprinted in Weithman (1999),,,,,,,,,english,false,,,waldron,,,1:rationality;2:disagreement;3:political_disagreement
176175,incollection,waldron:1994c,,,1994,,John Locke: Social Contract versus Political Anthropology,John Locke: Social Contract versus Political Anthropology,,,,,,,,,51--72,51,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:justification_of_the_state;3:contractarianism
176176,incollection,waldron:1995,,,1995,,What Plato Would Allow,What Plato Would Allow,,,,,,,,,138--178,138,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy
176177,article,waldron:1998,,,1998,,Participation: The Right of Rights,Participation: The Right of Rights,,,,proceedings-of-the-aristotelian-society,98,98,,,307--337,307,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176178,book,waldron:1999,,,1999,,Law and Disagreement,Law and Disagreement,,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,waldron,,,1:rationality;2:disagreement;3:political_disagreement
176179,incollection,waldron:1999a,,,1999,,"Deliberation, Disagreement, and Voting","Deliberation, Disagreement, and Voting",,,,,,,,,210--226,210,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:democracy
176180,incollection,waldron:2000,,,2000,,Arendt's Constitutional Politics,Arendt's Constitutional Politics,,,,,,,,,201--219,201,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:constitutionalism
176181,book,waldron:2002,,,2002,,"God, Locke and Equality: Christian Foundations of Locke's Political Thought","God, Locke and Equality: Christian Foundations of Locke's Political Thought",,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy
176182,article,waldron:2003,,,2003,,Who is my Neighbor? Humanity and Proximity,Who is my Neighbor? Humanity and Proximity,,,,the-monist,86,86,3,3,333--354,333,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:ethics
176183,incollection,waldron:2004a,,,2004,,The Rule of Law as a Theater of Debate,The Rule of Law as a Theater of Debate,,,,,,,,,319--336,319,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:law
176184,incollection,waldron:2005,,,2005,,Legislation,Legislation,,,,,,,,,236--247,236,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:law
176185,incollection,waldron:2005a,,,2005,,Law,Law,,,,,,,,,181--207,181,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:law
176186,incollection,waldron:2005b,,,2005,,Property Rights and Welfare Redistribution,Property Rights and Welfare Redistribution,,,,,,,,,38--49,38,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:economics;2:property;3:private_property
176187,article,waldron:2006,,,2006,,The Core of the Case against Judicial Review,The Core of the Case against Judicial Review,,,,the-yale-law-journal,115,115,6,6,1346--1406,1346,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:law;2:judicial_review
176188,incollection,waldron:2007,,,2007,,Pettit's Molecule,Pettit's Molecule,,,,,,,,,143--160,143,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:chemistry
176189,incollection,waldron:2007a,,,2007,,Rights,Rights,,,,,,,,,745--754,745,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
