id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
87782,article,keren:2014,,,2014,,Zagzebski on Authority and Pre-Emption in the Domain of Belief [on \citet{zagzebski:2012}],Zagzebski on Authority and Pre-Emption in the Domain of Belief [on Zagzebski (2012)],,,,european-journal-for-philosophy-of-religion,6,4,61--76,61,,,,,,,,,,,,,,,,,,,english,false,,,keren,,,1:epistemology;2:testimony;3:epistemic_authority
87783,article,keren:2014a,,,2014,,Trust and Belief: A Preemptive Reasons Account,Trust and Belief: A Preemptive Reasons Account,,,,synthese,191,12,2593--2615,2593,,,,,,,,,,,,,,,,,,,english,false,,,keren,,,1:epistemology;2:testimony
87784,incollection,keren:2020,,,2020,,Trust and Belief,Trust and Belief,,,,,,,109--120,109,,,,,,,,,,,,,,,,,,,english,false,,,keren,,,1:epistemology;2:testimony;3:trust
87785,incollection,kerferd:1978,,,1978,,What does the Wise Man Know?,What does the Wise Man Know?,,,,,,,125--136,125,,,,,,,,,,,,,,,,,,,english,false,,,kerferd,,,2:epistemic_value;3:wisdom
87786,incollection,kerferd:1991,,,1991,,Aristotle's Treatment of the Doctrine of Parmenides,Aristotle's Treatment of the Doctrine of Parmenides,,,,,,,1--7,1,,,,,,,,,,,,,,,,,,,english,false,,,kerferd,,,1:time;2:nature_of_time;3:parmenideanism
87787,incollection,kerkhecker_a:2007,,,2007,,"Bedeutung der humanistischen Tradition f{\""u}r die Geisteswissenschaften (GV 1, 9-47)","Bedeutung der humanistischen Tradition für die Geisteswissenschaften (GV 1, 9-47)",,,,,,,9--28,9,,,,,,,,,,,,,,,,,,,ngerman,false,,,kerkhecker_a,,,1:aesthetics;2:literary_criticism
87788,article,kerkmann_j:2020,,,2020,,George Berkeleys epistemologischer Gottesbeweis,George Berkeleys epistemologischer Gottesbeweis,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2020-01-03-kerkmann,ngerman,false,,,kerkmann_j,,,
87789,article,kerkvliet:2016,,,2016,,The Supertask of an Infinite Lottery,The Supertask of an Infinite Lottery,,,,logique-et-analyse,59,236,415--425,415,,,,,,,,,,,,,,,,,,,english,false,,,kerkvliet,,,1:action;2:supertasks
87790,article,kern_ad:2012,,,2012,,"Our Deeds, Ourselves","Our Deeds, Ourselves",,,,analysis,72,4,665--667,665,,,,,,,,,,,,,,,,,,,english,false,,,kern_ad,,,1:social_philosophy;2:well_being
87791,book,kern_an-kietzmann:2017,,,2017,,"Selbstbewusstes Leben.~Texte zu einer transformativen Theorie der menschlichen Subjektivit{\""a}t",Selbstbewusstes Leben. Texte zu einer transformativen Theorie der menschlichen Subjektivität,"Selbstbewusstes Leben.~Texte zu einer transformativen Theorie der menschlichen Subjektivit{\""a}t",Selbstbewusstes Leben. Texte zu einer transformativen Theorie der menschlichen Subjektivität,,,,,,,,,Frankfurt a.M.,,,suhrkamp-verlag,,,,,,,,,,,,,ngerman,false,,,,kern_an;kietzmann_tc,,1:metaphysics;2:perspectivalism;3:subjectivity
